Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1965          24     0.00164  0.00164  0.50   95642     157   95564  4444551  46.47
  1965          25     0.00163  0.00163  0.50   95485     156   95408  4348987  45.55
  1965          26     0.00152  0.00152  0.50   95330     145   95257  4253580  44.62
  1965          27     0.00161  0.00160  0.50   95185     153   95108  4158322  43.69
  1965          28     0.00162  0.00162  0.50   95032     154   94955  4063214  42.76
  1965          29     0.00176  0.00176  0.50   94878     167   94794  3968259  41.82
  1965          30     0.00182  0.00182  0.50   94710     172   94624  3873465  40.90
  1965          31     0.00190  0.00190  0.50   94538     180   94448  3778840  39.97
  1965          32     0.00198  0.00198  0.50   94358     187   94265  3684392  39.05
  1965          33     0.00210  0.00209  0.50   94171     197   94073  3590127  38.12
  1965          34     0.00229  0.00229  0.50   93974     215   93867  3496054  37.20
  1965          35     0.00232  0.00231  0.50   93759     217   93651  3402188  36.29
  1965          36     0.00250  0.00250  0.50   93542     234   93425  3308537  35.37
  1965          37     0.00257  0.00257  0.50   93309     240   93189  3215112  34.46
  1965          38     0.00277  0.00277  0.50   93069     258   92940  3121923  33.54
  1965          39     0.00309  0.00309  0.50   92811     286   92668  3028983  32.64
  1965          40     0.00327  0.00327  0.50   92525     302   92374  2936315  31.74
  1965          41     0.00341  0.00341  0.50   92223     314   92066  2843941  30.84
  1965          42     0.00347  0.00346  0.50   91908     318   91749  2751876  29.94
  1965          43     0.00408  0.00407  0.50   91591     373   91404  2660126  29.04
  1965          44     0.00434  0.00433  0.50   91217     395   91020  2568722  28.16
  1965          45     0.00484  0.00483  0.50   90822     438   90603  2477702  27.28
  1965          46     0.00500  0.00499  0.50   90384     451   90159  2387099  26.41
  1965          47     0.00564  0.00563  0.50   89933     506   89680  2296940  25.54
  1965          48     0.00644  0.00642  0.50   89427     574   89140  2207260  24.68
  1965          49     0.00687  0.00685  0.50   88853     608   88549  2118120  23.84
  1965          50     0.00733  0.00730  0.50   88245     644   87923  2029571  23.00
  1965          51     0.00810  0.00807  0.50   87601     707   87247  1941648  22.16
  1965          52     0.00888  0.00884  0.50   86894     768   86509  1854401  21.34
  1965          53     0.00975  0.00971  0.50   86125     836   85707  1767891  20.53
  1965          54     0.01107  0.01101  0.50   85289     939   84819  1682184  19.72
  1965          55     0.01208  0.01201  0.50   84350    1013   83843  1597365  18.94
  1965          56     0.01344  0.01335  0.50   83337    1112   82781  1513521  18.16
  1965          57     0.01456  0.01445  0.50   82224    1188   81630  1430741  17.40
  1965          58     0.01674  0.01660  0.50   81036    1345   80363  1349111  16.65
  1965          59     0.01800  0.01784  0.50   79691    1421   78980  1268747  15.92
  1965          60     0.02015  0.01995  0.50   78270    1561   77489  1189767  15.20
  1965          61     0.02275  0.02249  0.50   76708    1725   75846  1112278  14.50
  1965          62     0.02479  0.02448  0.50   74983    1836   74065  1036432  13.82
  1965          63     0.02722  0.02686  0.50   73147    1965   72165   962367  13.16
  1965          64     0.03106  0.03059  0.50   71182    2177   70094   890202  12.51
  1965          65     0.03400  0.03344  0.50   69005    2307   67851   820108  11.88
  1965          66     0.03623  0.03558  0.50   66698    2373   65511   752257  11.28
  1965          67     0.04083  0.04001  0.50   64325    2574   63038   686746  10.68
  1965          68     0.04424  0.04328  0.50   61751    2673   60414   623708  10.10
  1965          69     0.05087  0.04961  0.50   59078    2931   57612   563294   9.53
  1965          70     0.05503  0.05356  0.50   56147    3007   54643   505681   9.01
  1965          71     0.06290  0.06098  0.50   53140    3241   51519   451038   8.49
  1965          72     0.06784  0.06561  0.50   49899    3274   48262   399518   8.01
  1965          73     0.07544  0.07270  0.50   46625    3389   44930   351256   7.53
  1965          74     0.08084  0.07770  0.50   43236    3360   41556   306326   7.09
  1965          75     0.09280  0.08868  0.50   39876    3536   38108   264770   6.64
  1965          76     0.10209  0.09713  0.50   36340    3530   34575   226662   6.24
  1965          77     0.10937  0.10370  0.50   32810    3402   31109   192088   5.85
  1965          78     0.12562  0.11819  0.50   29408    3476   27670   160979   5.47
  1965          79     0.13507  0.12652  0.50   25932    3281   24291   133309   5.14
  1965          80     0.15110  0.14049  0.50   22651    3182   21060   109018   4.81
  1965          81     0.16530  0.15268  0.50   19469    2973   17982    87958   4.52
  1965          82     0.17896  0.16426  0.50   16496    2710   15141    69976   4.24
  1965          83     0.19580  0.17834  0.50   13786    2459   12557    54835   3.98
  1965          84     0.21471  0.19389  0.50   11328    2196   10230    42277   3.73
  1965          85     0.22742  0.20420  0.50    9131    1865    8199    32048   3.51
  1965          86     0.25870  0.22907  0.50    7267    1665    6434    23849   3.28
  1965          87     0.27504  0.24179  0.50    5602    1355    4925    17414   3.11
  1965          88     0.29661  0.25830  0.50    4248    1097    3699    12489   2.94
  1965          89     0.30254  0.26279  0.50    3150     828    2737     8790   2.79
  1965          90     0.33340  0.28577  0.50    2323     664    1991     6054   2.61
  1965          91     0.37223  0.31382  0.50    1659     521    1399     4063   2.45
  1965          92     0.39923  0.33280  0.50    1138     379     949     2664   2.34
  1965          93     0.40699  0.33817  0.50     759     257     631     1716   2.26
  1965          94     0.40463  0.33654  0.50     503     169     418     1085   2.16
  1965          95     0.46481  0.37716  0.50     333     126     271      666   2.00
  1965          96     0.49118  0.39434  0.50     208      82     167      396   1.91
  1965          97     0.51760  0.41119  0.50     126      52     100      229   1.82
  1965          98     0.54393  0.42763  0.50      74      32      58      129   1.74
  1965          99     0.57001  0.44358  0.50      42      19      33       71   1.67
  1965         100     0.59571  0.45899  0.50      24      11      18       38   1.61
  1965         101     0.62089  0.47380  0.50      13       6      10       20   1.55
  1965         102     0.64544  0.48796  0.50       7       3       5       10   1.50
  1965         103     0.66924  0.50145  0.50       3       2       3        5   1.45
  1965         104     0.69221  0.51423  0.50       2       1       1        2   1.41
  1965         105     0.71427  0.52631  0.50       1       0       1        1   1.37
  1965         106     0.73534  0.53766  0.50       0       0       0        1   1.33
  1965         107     0.75540  0.54831  0.50       0       0       0        0   1.30
  1965         108     0.77440  0.55825  0.50       0       0       0        0   1.27
  1965         109     0.79234  0.56751  0.50       0       0       0        0   1.25
  1965         110+    0.80919  1.00000  1.24       0       0       0        0   1.24
  1966           0     0.01881  0.01850  0.10  100000    1850   98327  6846068  68.46
  1966           1     0.00213  0.00213  0.50   98150     209   98046  6747741  68.75
  1966           2     0.00142  0.00142  0.50   97941     139   97872  6649695  67.89
  1966           3     0.00114  0.00114  0.50   97803     112   97747  6551823  66.99
  1966           4     0.00100  0.00100  0.50   97691      98   97642  6454076  66.07
  1966           5     0.00088  0.00088  0.50   97593      85   97550  6356434  65.13
  1966           6     0.00081  0.00081  0.50   97508      79   97468  6258884  64.19
  1966           7     0.00069  0.00069  0.50   97429      68   97395  6161416  63.24
  1966           8     0.00063  0.00063  0.50   97361      62   97330  6064021  62.28
  1966           9     0.00051  0.00051  0.50   97300      49   97275  5966690  61.32
  1966          10     0.00049  0.00049  0.50   97250      48   97226  5869415  60.35
  1966          11     0.00042  0.00042  0.50   97202      41   97182  5772189  59.38
  1966          12     0.00042  0.00042  0.50   97161      41   97141  5675008  58.41
  1966          13     0.00047  0.00047  0.50   97120      46   97098  5577867  57.43
  1966          14     0.00050  0.00050  0.50   97075      49   97051  5480769  56.46
  1966          15     0.00062  0.00062  0.50   97026      60   96996  5383719  55.49
  1966          16     0.00086  0.00086  0.50   96966      83   96925  5286722  54.52
  1966          17     0.00102  0.00102  0.50   96883      99   96834  5189798  53.57
  1966          18     0.00119  0.00118  0.50   96785     115   96728  5092963  52.62
  1966          19     0.00131  0.00131  0.50   96670     126   96607  4996236  51.68
  1966          20     0.00119  0.00119  0.50   96544     115   96486  4899629  50.75
  1966          21     0.00139  0.00139  0.50   96429     134   96362  4803142  49.81
  1966          22     0.00152  0.00152  0.50   96295     146   96222  4706780  48.88
  1966          23     0.00148  0.00148  0.50   96149     142   96078  4610558  47.95
  1966          24     0.00162  0.00162  0.50   96006     155   95929  4514481  47.02
  1966          25     0.00168  0.00168  0.50   95851     161   95771  4418552  46.10
  1966          26     0.00159  0.00159  0.50   95691     152   95615  4322781  45.17
  1966          27     0.00158  0.00158  0.50   95539     151   95463  4227166  44.25
  1966          28     0.00168  0.00168  0.50   95388     160   95308  4131703  43.31
  1966          29     0.00168  0.00168  0.50   95228     160   95148  4036395  42.39
  1966          30     0.00167  0.00167  0.50   95068     159   94989  3941247  41.46
  1966          31     0.00176  0.00176  0.50   94909     167   94826  3846258  40.53
  1966          32     0.00198  0.00198  0.50   94743     188   94649  3751433  39.60
  1966          33     0.00207  0.00207  0.50   94555     196   94457  3656784  38.67
  1966          34     0.00218  0.00218  0.50   94359     206   94256  3562327  37.75
  1966          35     0.00244  0.00244  0.50   94154     229   94039  3468071  36.83
  1966          36     0.00248  0.00248  0.50   93924     233   93808  3374032  35.92
  1966          37     0.00271  0.00270  0.50   93691     253   93565  3280224  35.01
  1966          38     0.00276  0.00276  0.50   93438     258   93309  3186659  34.10
  1966          39     0.00309  0.00309  0.50   93181     288   93037  3093350  33.20
  1966          40     0.00327  0.00326  0.50   92893     303   92741  3000313  32.30
  1966          41     0.00332  0.00332  0.50   92590     307   92436  2907572  31.40
